osm_id,highway,name,name:de,name:it,short_name
53198076,residential,Via Vittorio Veneto,,,
53198077,residential,Via Vittorio Veneto,,,
53198081,residential,Via Vittorio Veneto,,,
53198085,residential,Via Vittorio Veneto,,,
53198086,residential,Via Vittorio Veneto,,,
53198089,residential,Via Vittorio Veneto,,,
53198334,unclassified,Via Giovanni Pierluigi da Palestrina,,,
53679057,service,Centro Direzione Trento Sud,,,
53690415,service,Via alla Val,,,
53698708,residential,Via della Selva,,,
53698711,residential,Via della Selva,,,
53705245,residential,Via Celva,,,
53752249,unclassified,Via al Pèz,,,
54202827,secondary,Via del Brennero,,,
55848022,unclassified,Via Innsbruck,,,
56452349,tertiary,Via Enrico Fermi,,,Via Fermi
58206371,unclassified,Via Umberto Moggioli,,,
58206381,unclassified,Via Umberto Moggioli,,,
58230750,unclassified,Via Giovanni Ossana,,,
61042989,residential,Via ai Dineri,,,
65221859,unclassified,Ponte Cornicchio,,,
65254977,path,Port'Aquila,,,
66831081,unclassified,Via alla Cascata,,,
66860331,secondary,Ponte dei Cavalleggeri,,,
66887531,residential,Via Coni Zugna,,,
67383697,track,Percorso Bipi,,,
67624761,secondary,Via Fiume,,,
67624763,footway,Via San Pietro,,,
67624765,unclassified,Via Milano,,,
68286123,secondary,Corso III Novembre,,,
68286125,secondary,Viale Verona,,,
68286126,unclassified,Largo Nazario Sauro,,,
68286127,tertiary,Via Gian Domenico Romagnosi,,,
68286128,tertiary,Piazza Santa Maria Maggiore,,,
68286129,tertiary,Via Torre Verde,,,
68286130,secondary,Via Asiago,,,
68286131,tertiary,Via Antonio Rosmini,,,
68502196,residential,Via Cagliari,,,
68506160,unclassified,Via Orazio Benevoli,,,
68506161,unclassified,Via Giacomo Matteotti,,,
68892850,trunk,Strada Gardesana di Trento,,,
68899258,trunk,Strada Gardesana di Trento,,,
68899259,residential,Strada Gardesana di Trento,,,
68899261,trunk,Strada Gardesana di Trento,,,
71840954,residential,Via alla Busa,,,
71840973,residential,Via Giuseppe Grazioli,,,
72232741,residential,Via Dietro Le Mura B,,,
72232747,residential,Via Dietro Le Mura B,,,
72760257,path,Sentiero al Castelet diretto,,,
72760314,unclassified,località Passo Cimirlo,,,
72788328,service,Via per Fontanasanta,,,
72847148,service,Piazza Dante,,,
72847149,tertiary,Piazza Dante,,,
73711330,residential,Via Carlo Antonio Pilati,,,
73917508,pedestrian,Vicolo dell'Adige,,,
74199063,residential,Via monsignor Celestino Endrici,,,Via Endrici
74502605,pedestrian,Passaggio San Benedetto,,,
74502608,pedestrian,Passaggio San Benedetto,,,
74502611,residential,Via Giannantonio Manci,,,
74502613,pedestrian,Passaggio San Benedetto,,,
74502614,pedestrian,Passaggio San Benedetto,,,
74502615,pedestrian,Passaggio San Benedetto,,,
74502616,pedestrian,Passaggio San Benedetto,,,
74772756,tertiary,Strada Provinciale 71 Fersina - Avisio,,,
75031195,pedestrian,Vicolo del Vò,,,
75031196,pedestrian,Vicolo della Contrada Tedesca,,,
75031198,footway,Vicolo del Teatro,,,
75031204,steps,Vicolo del Teatro,,,
75031205,pedestrian,Vicolo San Pietro,,,
75070824,unclassified,Via Giambattista Unterveger,,,
75070833,pedestrian,Passaggio Maria Benvenuto Disertori,,,Passaggio Disertori
75070839,residential,Via Giuseppe Brunner,,,
75091546,unclassified,via Valentina Zambra,,,
75118953,unclassified,Via 4 Novembre (1918),,,Via 4 Novembre
75118957,unclassified,Via 4 Novembre (1918),,,
75118977,unclassified,Via 4 Novembre (1918),,,
75118983,unclassified,Via 4 Novembre (1918),,,Via 4 Novembre
75118989,unclassified,Via 4 Novembre (1918),,,
75118999,unclassified,Via 4 Novembre (1918),,,
75119000,unclassified,Via 4 Novembre (1918),,,
75119004,unclassified,Via 4 Novembre (1918),,,
75219267,service,Via Eremo,,,
75248782,tertiary,Via Gocciadoro,,,
75248814,tertiary,Via Gocciadoro,,,
75255314,unclassified,Via Guglielmo Marconi,,,Via Marconi
75255317,unclassified,Via del Brennero,,,
75282095,primary,Via Bolzano,,,
75282098,primary,Via Bolzano,,,
75282105,residential,Via Giovanni Battista Trener,,,
75282117,secondary,Via del Brennero,,,
75316368,trunk,Strada Statale 47 della Valsugana,,,
75316373,tertiary_link,Via Centochiavi,,,
75316397,trunk,Strada Statale 47 della Valsugana,,,
75316400,unclassified,Via 25 Aprile,,,
75316404,unclassified,Via 25 Aprile,,,
75316410,tertiary_link,Via di Melta,,,
75316419,residential,Via Francesco Antonio Giongo,,,
75319139,residential,Via Francesco Antonio Giongo,,,
75319181,tertiary,Via Centochiavi,,,
75319232,residential,Via Francesco Antonio Giongo,,,
75356279,unclassified,Piazza Silvio Pellico,,,
75356291,pedestrian,"Dipartimento di Ingegneria Civile, Ambientale e Meccanica",,,
75356297,pedestrian,"Dipartimento di Ingegneria Civile, Ambientale e Meccanica",,,
75417888,residential,Via Rodolfo Belenzani,,,Via Belenzani
75417896,steps,Passaggio Vittorio Zippel,,,
75417906,pedestrian,Passaggio Vittorio Zippel,,,
75417913,footway,Passaggio Vittorio Zippel,,,
75601395,residential,Via Fratelli Perini,,,
75601397,residential,Via delle Bettine,,,
75601413,residential,Via Fratelli Perini,,,
75601419,residential,Vicolo Dallapiccola,,,
75601438,residential,Via Fratelli Perini,,,
75601439,pedestrian,Via Giuseppe Mazzini,,,
75687275,residential,Via del Travai,,,
75687280,unclassified,Via beato Lodovico Pavoni,,,
75727030,service,Via Giovanni Segantini,,,
75727040,unclassified,Via Secondo da Trento,,,
75731415,pedestrian,Via cardinale Cristoforo Madruzzo,,,
75788699,trunk_link,Strade dell'Interporto,,,
75788703,unclassified,Strade dell'Interporto,,,
76750139,residential,Piazzetta del Mont,,,
76866916,residential,Via Cristoforo Benedetti,,,
76900185,residential,Via Marco Pola,,,
76902366,residential,Piazza della Libertà,,,
77000302,unclassified,Via di Melta,,,
77021620,unclassified,Via della Collina,,,
77021623,residential,Via della Collina,,,
77021626,unclassified,Via della Collina,,,
77280777,service,Via per l'Osservatorio,,,
77356695,steps,Salita Giangrisostomo Tovazzi,,,
77704565,service,Via delle Laste,,,
77704573,service,Salite dei Giardini,,,
77704576,unclassified,Via delle Laste,,,
77704591,service,Via della Collina,,,
77704600,unclassified,Via delle Laste,,,
77704638,unclassified,Via della Saluga,,,
77939208,unclassified,Via del Pra de la Fava,,,
78343081,track,Discesa del Boscaiolo,,,
78363222,unclassified,Via dei Valoni,,,
78363250,tertiary,Via Don Tommaso Dallafior,,,
78455784,trunk,Strada Statale 47 della Valsugana,,,
78455787,trunk,Strada Statale 47 della Valsugana,,,
78455788,pedestrian,Vicolo dei Dall'Armi,,,
78455789,unclassified,Via Romano Guardini,,,
78455799,trunk,Strada Statale 47 della Valsugana,,,
78455800,unclassified,Via Giuseppe Gilli,,,
78455801,trunk,Strada Statale 47 della Valsugana,,,
78455805,trunk,Strada Statale 47 della Valsugana,,,
78455807,trunk,Strada Statale 47 della Valsugana,,,
78455808,unclassified,Via Romano Guardini,,,
78455810,trunk,Strada Statale 47 della Valsugana,,,
78455811,unclassified,Via Giuseppe Gilli,,,
78455812,unclassified,Via Giuseppe Gilli,,,
78461178,tertiary,Via San Pio X,,,
78461182,tertiary,Via Ergisto Bezzi,,,
78461183,tertiary,Via San Pio X,,,
78552137,pedestrian,Galleria Giuseppe Garbari,,,
78785835,residential,Via San Giovanni,,,
78785864,residential,Via San Giovanni,,,
78785872,service,Piazzetta Filippo Foti e Edoardo Martini,,,
79092436,unclassified,Via San Giovanni Nepomuceno,,,
79092438,residential,Via Innsbruck,,,
79120277,pedestrian,Vicolo dei Birri,,,
79120278,pedestrian,Sottoportico del Pievano,,,
79120281,pedestrian,Vicolo Terlago,,,
79120287,pedestrian,Vicolo Benassuti,,,
79120290,footway,Vicolo Benassuti,,,
79120293,pedestrian,Vicolo Benassuti,,,
79384285,residential,Via della Resistenza,,,
79389124,unclassified,Via Vittorio Marchesoni,,,Via Marchesoni
79435037,pedestrian,Vicolo dei Gaudenti,,,
79568668,residential,Via 26 settembre 1959,,,
79568671,residential,Via 26 settembre 1959,,,
79568674,service,Via della Meridiana,,,
79568676,secondary,Via Bassano,,,
79568683,service,Via del Pra dei Frati,,,
80176725,secondary,Via del Brennero,,,
80205010,pedestrian,Galleria Tirrena,,,
80205014,footway,Passaggio Vittorio ZIppel,,,
80285060,pedestrian,Vicolo dei Gaudenti,,,
80285068,pedestrian,Vicolo dei Gaudenti,,,
80285077,pedestrian,Vicolo dei Gaudenti,,,
80375822,secondary,Via del Brennero,,,
80375824,unclassified,Via Valentina Zambra,,,
80375831,tertiary,Via dell'Albera,,,
80375834,unclassified,Via Giuseppe Gilli,,,
80375838,tertiary,Via della Resistenza,,,
80412515,unclassified,Via Ezio Franceschini,,,
80412519,unclassified,Via Ezio Franceschini,,,
80448070,residential,Via Santissima Trinitá,,,
80562915,pedestrian,Passaggio Giovanni Peterlongo,,,Passaggio Peterlongo
80562923,pedestrian,Passagio Giovanni Peterlongo,,,Passaggio Peterlongo
80562935,pedestrian,Passaggio Giovanni Peterlongo,,,Passaggio Peterlongo
80562938,pedestrian,Passaggio Giovanni Peterlongo,,,Passaggio Peterlongo
80563056,footway,Vicolo della S.A.T.,,,
80563058,pedestrian,Vicolo del Vò,,,
80563059,pedestrian,Galleria Giuseppe Garbari,,,
80563061,pedestrian,Galleria dei Partigiani,,,
80767211,pedestrian,Passaggio Benvenuto Maria Disertori,,,Passaggio Disertori
80767235,service,ENI,,,
80767270,tertiary,Lungadige Monte Grappa,,,
80767307,tertiary,Via Roberto da Sanseverino,,,
80947661,path,Trail delle felci,,,
81347662,unclassified,Via Passirio,,,
81347663,unclassified,Via Rienza,,,
81347915,unclassified,Via Talvera,,,
81347917,unclassified,Via Talvera,,,
81424816,footway,Vicolo del Macello Vecchio,,,
81424830,pedestrian,Galleria Legionari Trentini,,,
81424862,footway,Via San Pietro,,,
81424871,footway,Vicolo del Macello Vecchio,,,
81846322,unclassified,Via Ponte Alto,,,
81987998,unclassified,Via Don Umberto Pessina,,,
81993760,footway,Vicolo del Vò,,,
81993775,footway,Vicolo dell'Adige,,,
81993777,pedestrian,Passaggio Teatro Osele,,,
82010383,unclassified,Via Giovanni Battista Trener,,,
82010390,residential,Via Drava,,,
82010438,unclassified,Via 4 Novembre (1918),,,
82077985,track,località Martignano,,,
82077987,service,località Martignano,,,
82077993,service,Via al maso Pezani,,,
82078001,service,Via al maso Caresia,,,
82078006,service,Via al Riparo Gaban,,,
82078007,track,Via al maso Pezani,,,
82078021,track,Via al maso Pezani,,,
82078023,track,Via al maso Pezani,,,
82078024,service,Via al maso Pezani,,,
82078028,unclassified,Via Bassa,,,
82078050,unclassified,Via degli Altenburger,,,
82479073,pedestrian,Passaggio Teatro Osele,,,
82547954,footway,Galleria Torre Vanga,,,
82547955,footway,Galleria Torre Vanga,,,
82591420,service,Passaggio Luigi Carbonari,,,
82981414,secondary,Via Bassano,,,
83054215,pedestrian,Vicolo della S.A.T.,,,Vicolo della SAT
83054224,pedestrian,Vicolo della S.A.T.,,,Vicolo della SAT
83054225,pedestrian,Galleria Adria,,,
84244309,residential,Vicolo alla Corte,,,
84244313,unclassified,Via dei Carli,,,
84244317,unclassified,Via dei Carli,,,
84244321,unclassified,Via del Crocefisso,,,
84244330,track,Via dei Camerli,,,
84244339,unclassified,Largo Padre Teofilo,,,
84690448,residential,Via del Suffragio,,,
84690452,secondary,Piazza Raffaello Sanzio,,,
84690453,tertiary,Via Gian Domenico Romagnosi,,,
84690454,secondary,Via Gian Domenico Romagnosi,,,
84690455,secondary,Piazza Raffaello Sanzio,,,
84690459,secondary,Piazza Raffaello Sanzio,,,
84690461,secondary,Via Gian Domenico Romagnosi,,,
84690463,service,Piazza della Mostra,,,
85167201,residential,Via di Maderno,,,
85167202,service,Via del dos de la polenta,,,
85167214,residential,Via delle Costiole,,,
85334586,unclassified,Via dei Colli,,,
85334587,tertiary,Via Valnigra,,,
85334588,tertiary,Via Enrico Tambosi,,,Via Tambosi
85334592,unclassified,Via dei Colli,,,
85334596,tertiary,Via Enrico Tambosi,,,Via Tambosi
85334597,unclassified,Via dei Colli,,,
85334601,tertiary,Via Valnigra,,,
85334603,tertiary,Via Antonio Tambosi,,,Via Tambosi
85442143,pedestrian,Passaggio Teatro Osele,,,
85442167,pedestrian,Passaggio Teatro Osele,,,
86060253,unclassified,Piazza Silvio Pellico,,,
86252558,unclassified,Via alla Madonnina,,,
86867171,tertiary,Via Vittorio Veneto,,,
86871007,tertiary,Lungadige Giacomo Leopardi,,,
86871008,tertiary,Lungadige Giacomo Leopardi,,,
86871011,tertiary,Ponte di San Lorenzo,,,
86967139,unclassified,Via Covelo,,,
86967141,unclassified,Via Borsieri,,,
86967966,pedestrian,Via Garibaldi,,,
86967967,unclassified,Via Dante Sartori,,,
86967968,pedestrian,Via Battisti,,,
86967970,unclassified,Via Milana,,,
86967971,unclassified,Via Milana,,,
87029737,unclassified,Piazza Silvio Pellico,,,
87547162,service,Viale Verona,,,
88597865,unclassified,Via dei Mille,,,
88597881,unclassified,Ponte dei Mille,,,
88758104,unclassified,Via Argentario,,,
88758127,unclassified,Via Roma,,,
88758156,unclassified,Via Roma,,,
88758186,unclassified,Via Roma,,,
91501507,unclassified,Località di Centa,,,
91501619,unclassified,Via Santi Cosma e Damiano,,,
93662266,unclassified,Via Sabbionare,,,
93733093,secondary,Strada del Pra del bòter,,,
93738957,unclassified,Strada di Candriai,,,
93739011,unclassified,Strada di Candriai,,,
94666567,trunk,Canova,,,
96888967,residential,Piazzetta Luigi Negrelli,,,
96888968,service,Piazzetta Luigi Negrelli,,,
96889363,residential,Via Edda Albertini,,,
96892766,unclassified,Ponte Delle Dame di Sion ,,,
96892769,unclassified,Viale Nepomuceno Bolognini ,,,
96942599,residential,Piazzetta Luigi Negrelli,,,
96965212,service,Piazza Dante,,,
96965213,unclassified,località Passo Cimirlo,,,
96965216,unclassified,località Passo Cimirlo,,,
97004470,unclassified,Via Sommarive,,,
97004473,tertiary,Via Don Tommaso Dallafior,,,Via Dallafior
97004475,residential,Via Pante',,,
97004476,residential,Via Don Tommaso Dallafior,,,Via Dallafior
97006158,residential,Via delle Cave,,,
97016069,service,Piazza di San Donà,,,
97084812,tertiary,Via Enrico Conci,,,
97084814,tertiary,Via Vittorio de Riccabona,,,
97084815,tertiary,Via Vittorio de Riccabona,,,
97084816,tertiary,Via Enrico Conci,,,
97084817,secondary,Via Galassa,,,
97084818,secondary,Via Galassa,,,
97084819,tertiary,Via Torre Verde,,,
97084820,secondary,Via Galassa,,,
97084821,tertiary,Via Enrico Conci,,,
97111243,tertiary,Via Ezio Maccani,,,Via Maccani
97111245,secondary,Viale Verona,,,
97111248,secondary,Via Felice e Gregorio Fontana,,,Via Fratelli Fontana
97111250,tertiary,Via Caduti di Nassirya,,,
97111251,residential,Via Antonio Gazzoletti,,,Via Gazzoletti
97111253,tertiary,Via Francesco Ambrosi,,,
97111260,residential,Via Romano Guardini,,,
97111267,secondary,Via di Madonna Bianca,,,
97111270,secondary,Piazza Centa,,,
97111274,residential,Corso degli Alpini,,,
97111275,secondary,Via Felice e Gregorio Fontana,,,Via Fratelli Fontana
97115292,tertiary,Via San Vito,,,
97117411,tertiary,Via della Cervara,,,
97117414,unclassified,Via delle Laste,,,
97117416,tertiary,Via della Cervara,,,
97117418,unclassified,Via dei Giardini,,,
97121839,tertiary,Via Gocciadoro,,,
97121840,unclassified,Via Luigi Einaudi,,,
97121841,residential,Via Giannantonio Manci,,,Via Manci
97121843,secondary,Viale Verona,,,
97144528,unclassified,Via Enrico Fermi,,,Via Fermi
97144529,unclassified,Via Fersina,,,
97144530,unclassified,Via Enrico Fermi,,,Via Fermi
97150496,tertiary,Via San Vito,,,
97150497,unclassified,Via delle Laste,,,
97230168,secondary,Via Bassano,,,
97230174,unclassified,Via Giuseppe Gilli,,,
97230175,tertiary,Via Bellavista,,,
97230178,secondary,Via del Brennero,,,
97233507,tertiary,Via Luigi Caneppele,,,
97236424,secondary,Corso III Novembre,,,
97236426,tertiary,Via Giuseppe Giusti,,,
97236432,secondary,Corso III Novembre,,,
97236434,tertiary,Via Vittorio Veneto,,,
97236442,tertiary,Via Alcide Degasperi,,,Via Degasperi
97236444,tertiary,Via Vittorio Veneto,,,
97236445,tertiary,Via Vittorio Veneto,,,
97238570,unclassified,Via Luigi Einaudi,,,
97251471,residential,Via Santi Cosma e Damiano,,,
97251479,residential,Via Paolo Orsi,,,
97251480,unclassified,Via Santi Cosma e Damiano,,,
97251483,secondary,Ponte San Giorgio,,,
97251487,tertiary,Lungadige Marco Apuleio,,,
97251490,unclassified,Via Santi Cosma e Damiano,,,
97251491,residential,Via Dos Trento,,,
97251495,unclassified,Via dei Mille,,,
97251496,residential,Via Fratelli Perini,,,
97251502,secondary,Piazza Vicenza,,,
97251504,unclassified,Via Santi Cosma e Damiano,,,
97251505,unclassified,Via Milano,,,
97251509,tertiary,Via Gocciadoro,,,
97251510,residential,Via Antonio Gazzoletti,,,Via Gazzoletti
97251514,tertiary,Via Brescia,,,
97286587,tertiary,Via Soprasasso,,,
97749768,secondary,Viale Verona,,,
